product,vendor,edition,morefields
jc653a_hp_12518_dc_switch_chassis,hp,*,*
jc654a_hp_12504_ac_switch_chassis,hp,*,*
jc655a_hp_12504_dc_switch_chassis,hp,*,*
jc748a_hp_10512_switch_chassis,hp,*,*
jc808a_hp_12500_taa_main_processing_unit,hp,*,*
jf430a_hp_a12518_switch_chassis,hp,*,*
jf430b_hp_12518_switch_chassis,hp,*,*
jf430c_hp_12518_ac_switch_chassis,hp,*,*
jf431a_hp_a12508_switch_chassis,hp,*,*
jf431b_hp_12508_switch_chassis,hp,*,*
jf431c_hp_12508_ac_switch_chassis,hp,*,*
jg296a_hp_5920af-24xg_switch,hp,*,*
jg353a_hp_hsr6602-g_router,hp,*,*
jg354a_hp_hsr6602-xg_router,hp,*,*
jg361a_hp_hsr6802_router_chassis,hp,*,*
jg361b_hp_hsr6802_router_chassis,hp,*,*
jg362a_hp_hsr6804_router_chassis,hp,*,*
jg362b_hp_hsr6804_router_chassis,hp,*,*
jg363a_hp_hsr6808_router_chassis,hp,*,*
jg363b_hp_hsr6808_router_chassis,hp,*,*
jg364a_hp_hsr6800_rse-x2_router_main_processing_unit,hp,*,*
jg402a_hp_msr4080_router_chassis,hp,*,*
jg403a_hp_msr4060_router_chassis,hp,*,*
jg404a_hp_msr3064_router,hp,*,*
jg405a_hp_msr3044_router,hp,*,*
jg406a_hp_msr3024_ac_router,hp,*,*
jg407a_hp_msr3024_dc_router,hp,*,*
jg408a_hp_msr3024_poe_router,hp,*,*
jg409a_hp_msr3012_ac_router,hp,*,*
jg410a_hp_msr3012_dc_router,hp,*,*
jg411a_hp_msr2003_ac_router,hp,*,*
jg412a_hp_msr4000_mpu-100_main_processing_unit,hp,*,*
jg555a_hp_5920af-24xg_taa_switch,hp,*,*
jg734a_hp_msr2004-24_ac_router,hp,*,*
jg735a\)_hp_msr2004-48_router,hp,*,*
jg776a_hp_hsr6602-g_taa-compliant_router,hp,*,*
jg777a_hp_hsr6602-xg_taa-compliant_router,hp,*,*
jg779a_hp_hsr6800_rse-x2_router_taa-compliant_main_processing_unit,hp,*,*
jg782a_hp_ff_12508e_ac_switch_chassis,hp,*,*
jg783a_hp_ff_12508e_dc_switch_chassis,hp,*,*
jg784a_hp_ff_12518e_ac_switch_chassis,hp,*,*
jg785a_hp_ff_12518e_dc_switch_chassis,hp,*,*
jg802a_hp_ff_12500e_mpu,hp,*,*
jg803a_hp_flexfabric_12500e_taa-compliant_main_processing_unit,hp,*,*
jg811aae_hp_vsr1001_comware_7_virtual_services_router,hp,*,*
jg812aae_hp_vsr1004_comware_7_virtual_services_router,hp,*,*
jg813aae_hp_vsr1008_comware_7_virtual_services_router,hp,*,*
jg820a_hp_10504_taa_switch_chassis,hp,*,*
jg821a_hp_10508_taa_switch_chassis,hp,*,*
jg822a_hp_10508-v_taa_switch_chassis,hp,*,*
jg823a_hp_10512_taa_switch_chassis,hp,*,*
jg834a_hp_flexfabric_12508e_ac_switch_taa-compliant_chassis,hp,*,*
jg835a_hp_flexfabric_12508e_dc_switch_taa-compliant_chassis,hp,*,*
jg836a_hp_flexfabric_12518e_ac_switch_taa-compliant_chassis,hp,*,*
jg837a_hp_flexfabric_12518e_dc_switch_taa-compliant_chassis,hp,*,*
jg861a_hp_msr3024_taa-compliant_ac_router,hp,*,*
jg866a_hp_msr2003_taa-compliant_ac_router,hp,*,*
jg869a_hp_msr4000_taa-compliant_mpu-100_main_processing_unit,hp,*,*
jg875a_hp_msr1002-4_ac_router,hp,*,*
jh060a_hp_msr1003-8s_ac_router,hp,*,*
jh075a\)_hp_hsr6800_rse-x3_router_main_processing_unit,hp,*,*
jh179a_hp_flexfabric_5930_4-slot_switch,hp,*,*
jh188a_hp_flexfabric_5930_4-slot_taa-compliant_switch,hp,*,*
k13,ftsafe,*,*
k21,ftsafe,*,*
k40,ftsafe,*,*
k9,ftsafe,*,*
kamorta,qualcomm,*,*
laser_100_209u7a,hp,*,*
laser_100_4zb79a,hp,*,*
laser_100_4zb80a,hp,*,*
laser_100_4zb81a,hp,*,*
laser_100_5ue14a,hp,*,*
laser_408_7uq75a,hp,*,*
laser_mfp_130_4zb82a,hp,*,*
laser_mfp_130_4zb83a,hp,*,*
laser_mfp_130_4zb84a,hp,*,*
laser_mfp_130_4zb85a,hp,*,*
laser_mfp_130_4zb86a,hp,*,*
laser_mfp_130_4zb87a,hp,*,*
laser_mfp_130_4zb88a,hp,*,*
laser_mfp_130_4zb89a,hp,*,*
laser_mfp_130_4zb90a,hp,*,*
laser_mfp_130_4zb91a,hp,*,*
laser_mfp_130_4zb92a,hp,*,*
laser_mfp_130_4zb93a,hp,*,*
laser_mfp_130_5ue15a,hp,*,*
laser_mfp_130_6hu10a,hp,*,*
laser_mfp_130_6hu11a,hp,*,*
laser_mfp_130_6hu12a,hp,*,*
laser_mfp_130_9vv52a,hp,*,*
laser_mfp_432_7uq76a,hp,*,*
laserjet_mfp_m42523_7ab26a,hp,*,*
laserjet_mfp_m42523_7zb25a,hp,*,*
laserjet_mfp_m42523_7zb72a,hp,*,*
laserjet_mfp_m42625_8af49a,hp,*,*
laserjet_mfp_m42625_8af50a,hp,*,*
laserjet_mfp_m42625_8af51a,hp,*,*
laserjet_mfp_m42625_8af52a,hp,*,*
laserjet_mfp_m433_1vr14a,hp,*,*
laserjet_mfp_m436_2ky38a,hp,*,*
laserjet_mfp_m436_w7u01a,hp,*,*
laserjet_mfp_m436_w7u02a,hp,*,*
laserjet_mfp_m437_7zb19a,hp,*,*
laserjet_mfp_m437_7zb20a,hp,*,*
laserjet_mfp_m437_7zb21a,hp,*,*
laserjet_mfp_m438_8af43a,hp,*,*
laserjet_mfp_m438_8af44a,hp,*,*
laserjet_mfp_m438_8af45a,hp,*,*
laserjet_mfp_m439_7zb22a,hp,*,*
laserjet_mfp_m439_7zb23a,hp,*,*
laserjet_mfp_m439_7zb24a,hp,*,*
laserjet_mfp_m440_8af46a,hp,*,*
laserjet_mfp_m440_8af47a,hp,*,*
laserjet_mfp_m440_8af48a,hp,*,*
laserjet_mfp_m442_8af71a,hp,*,*
laserjet_mfp_m443_8af72a,hp,*,*
laserjet_mfp_m72625-m72630_2zn49a,hp,*,*
laserjet_mfp_m72625-m72630_2zn50a,hp,*,*
lpddr4,micron,*,*
lpddr4,samsung,*,*
lpddr4,skhynix,*,*
m571t,epson,*,*
mdm8207,qualcomm,*,*
mdm8215,qualcomm,*,*
mdm8215m,qualcomm,*,*
mdm8615m,qualcomm,*,*
mdm8635m,qualcomm,*,*
mdm9150,qualcomm,*,*
mdm9205,qualcomm,*,*
mdm9206,qualcomm,*,*
mdm9207,qualcomm,*,*
mdm9215,qualcomm,*,*
mdm9225,qualcomm,*,*
mdm9225m,qualcomm,*,*
mdm9230,qualcomm,*,*
mdm9235m,qualcomm,*,*
mdm9250,qualcomm,*,*
mdm9310,qualcomm,*,*
mdm9330,qualcomm,*,*
mdm9607,qualcomm,*,*
mdm9609,qualcomm,*,*
mdm9615,qualcomm,*,*
mdm9615m,qualcomm,*,*
mdm9625,qualcomm,*,*
mdm9625m,qualcomm,*,*
mdm9626,qualcomm,*,*
mdm9628,qualcomm,*,*
mdm9630,qualcomm,*,*
mdm9635m,qualcomm,*,*
mdm9640,qualcomm,*,*
mdm9645,qualcomm,*,*
mdm9650,qualcomm,*,*
mdm9655,qualcomm,*,*
ml-3750_ss138a,samsung,*,*
ml-4510_ss141a,samsung,*,*
ml-4512_ss142a,samsung,*,*
ml-5010_ss145a,samsung,*,*
ml-5012_ss146a,samsung,*,*
ml-5015_ss147a,samsung,*,*
ml-5017_ss148a,samsung,*,*
ml-5510_ss149a,samsung,*,*
ml-5510_ss150a,samsung,*,*
ml-5510_ss151a,samsung,*,*
ml-5510_ss152a,samsung,*,*
ml-5510_sv897a,samsung,*,*
ml-5510_sv898a,samsung,*,*
ml-6510_ss153a,samsung,*,*
ml-6510_ss154a,samsung,*,*
ml-6510_sv899c,samsung,*,*
ml-6510_sv900a,samsung,*,*
ml-6510_sv901a,samsung,*,*
modicon_m340_bmxp341000,schneider-electric,*,*
modicon_m340_bmxp342010,schneider-electric,*,*
modicon_m340_bmxp342020,schneider-electric,*,*
modicon_m340_bmxp342030,schneider-electric,*,*
modicon_m580_bmeh582040,schneider-electric,*,*
modicon_m580_bmeh582040c,schneider-electric,*,*
modicon_m580_bmeh582040s,schneider-electric,*,*
modicon_m580_bmeh584040,schneider-electric,*,*
modicon_m580_bmeh584040c,schneider-electric,*,*
modicon_m580_bmeh584040s,schneider-electric,*,*
modicon_m580_bmeh586040,schneider-electric,*,*
modicon_m580_bmeh586040c,schneider-electric,*,*
modicon_m580_bmeh586040s,schneider-electric,*,*
modicon_m580_bmep581020,schneider-electric,*,*
modicon_m580_bmep581020h,schneider-electric,*,*
modicon_m580_bmep582020,schneider-electric,*,*
modicon_m580_bmep582020h,schneider-electric,*,*
modicon_m580_bmep582040,schneider-electric,*,*
modicon_m580_bmep582040h,schneider-electric,*,*
modicon_m580_bmep582040s,schneider-electric,*,*
modicon_m580_bmep583020,schneider-electric,*,*
modicon_m580_bmep583040,schneider-electric,*,*
modicon_m580_bmep584020,schneider-electric,*,*
modicon_m580_bmep584040,schneider-electric,*,*
modicon_m580_bmep584040s,schneider-electric,*,*
modicon_m580_bmep585040,schneider-electric,*,*
modicon_m580_bmep585040c,schneider-electric,*,*
modicon_m580_bmep586040,schneider-electric,*,*
modicon_m580_bmep586040c,schneider-electric,*,*
modicon_mc80_bmkc8020301,schneider-electric,*,*
modicon_mc80_bmkc8020310,schneider-electric,*,*
modicon_mc80_bmkc8030311,schneider-electric,*,*
modicon_momentum_171cbu78090,schneider-electric,*,*
modicon_momentum_171cbu98090,schneider-electric,*,*
modicon_momentum_171cbu98091,schneider-electric,*,*
modicon_premium_tsxp57_1634m,schneider-electric,*,*
modicon_premium_tsxp57_2634m,schneider-electric,*,*
modicon_premium_tsxp57_2834m,schneider-electric,*,*
modicon_premium_tsxp57_454m,schneider-electric,*,*
modicon_premium_tsxp57_4634m,schneider-electric,*,*
modicon_premium_tsxp57_554m,schneider-electric,*,*
modicon_premium_tsxp57_5634m,schneider-electric,*,*
modicon_premium_tsxp57_6634m,schneider-electric,*,*
modicon_quantum_140cpu65150,schneider-electric,*,*
modicon_quantum_140cpu65150c,schneider-electric,*,*
modicon_quantum_140cpu65160,schneider-electric,*,*
modicon_quantum_140cpu65160c,schneider-electric,*,*
modicon_quantum_plc,schneider-electric,*,*
momentum_axel_720p,apollotechnologiesinc,*,*
mpq8064,qualcomm,*,*
msm8108,qualcomm,*,*
msm8208,qualcomm,*,*
msm8209,qualcomm,*,*
msm8216,qualcomm,*,*
msm8226,qualcomm,*,*
msm8227,qualcomm,*,*
msm8230,qualcomm,*,*
msm8274,qualcomm,*,*
msm8608,qualcomm,*,*
msm8610,qualcomm,*,*
msm8626,qualcomm,*,*
msm8627,qualcomm,*,*
msm8630,qualcomm,*,*
msm8674,qualcomm,*,*
msm8905,qualcomm,*,*
msm8909,qualcomm,*,*
msm8909w,qualcomm,*,*
msm8916,qualcomm,*,*
msm8917,qualcomm,*,*
msm8920,qualcomm,*,*
msm8929,qualcomm,*,*
msm8930,qualcomm,*,*
msm8937,qualcomm,*,*
msm8939,qualcomm,*,*
msm8940,qualcomm,*,*
msm8952,qualcomm,*,*
msm8953,qualcomm,*,*
msm8956,qualcomm,*,*
msm8960,qualcomm,*,*
msm8960sg,qualcomm,*,*
msm8962,qualcomm,*,*
msm8974,qualcomm,*,*
msm8974p,qualcomm,*,*
msm8976,qualcomm,*,*
msm8976sg,qualcomm,*,*
msm8992,qualcomm,*,*
msm8994,qualcomm,*,*
msm8996,qualcomm,*,*
msm8996au,qualcomm,*,*
msm8998,qualcomm,*,*
multixpress_clx-9251_ss005a,samsung,*,*
multixpress_clx-9251_sv719a,samsung,*,*
multixpress_clx-9301_ss007a,samsung,*,*
multixpress_clx-9301_sw152a,samsung,*,*
multixpress_clx-9301_sw179a,samsung,*,*
multixpress_scx-8128_ss018a,samsung,*,*
multixpress_scx-8128_ss019a,samsung,*,*
multixpress_scx-8128_ss020a,samsung,*,*
multixpress_scx-8128_sw172a,samsung,*,*
multixpress_scx-8230_ss021a,samsung,*,*
multixpress_scx-8240_ss022a,samsung,*,*
multixpress_scx-8240_st717a,samsung,*,*
multixpress_scx-8240_sw185a,samsung,*,*
multixpress_sl-k2200_ss024a,samsung,*,*
multixpress_sl-k2200_ss025a,samsung,*,*
multixpress_sl-k3250_ss027e,samsung,*,*
multixpress_sl-k3300_ss028a,samsung,*,*
multixpress_sl-k4250_ss030a,samsung,*,*
multixpress_sl-k4250_ss031a,samsung,*,*
multixpress_sl-k4300_ss032a,samsung,*,*
multixpress_sl-k4350_ss033a,samsung,*,*
multixpress_sl-k7400_ss037a,samsung,*,*
multixpress_sl-k7400_ss038a,samsung,*,*
multixpress_sl-k7500_ss039a,samsung,*,*
multixpress_sl-k7500_ss040a,samsung,*,*
multixpress_sl-k7600_ss041a,samsung,*,*
multixpress_sl-k7600_ss042a,samsung,*,*
multixpress_sl-m4370_ss396a,samsung,*,*
multixpress_sl-m4370_sw117a,samsung,*,*
multixpress_sl-m5360_ss403a,samsung,*,*
multixpress_sl-m5370_ss404a,samsung,*,*
multixpress_sl-m5370_sw121a,samsung,*,*
multixpress_sl-x3220nr_ss043e,samsung,*,*
multixpress_sl-x3280_ss044a,samsung,*,*
multixpress_sl-x4220_ss047a,samsung,*,*
multixpress_sl-x4250_ss048a,samsung,*,*
multixpress_sl-x4300_ss049a,samsung,*,*
multixpress_sl-x7400_ss053a,samsung,*,*
multixpress_sl-x7400_ss054a,samsung,*,*
multixpress_sl-x7500_ss055a,samsung,*,*
multixpress_sl-x7500_ss056a,samsung,*,*
multixpress_sl-x7600_ss058a,samsung,*,*
multixpress_sl-x7600_ss059a,samsung,*,*
n3_wireless_n150,tenda,*,*
nbg-418n,zyxel,*,*
nexus_5,lg,*,*
nicobar,qualcomm,*,*
note9,samsung,*,*
nsg_9000,harmonicinc,*,*
officejet_4650_e6g87a,hp,*,*
officejet_4650_f1h96a,hp,*,*
officejet_4650_f1h96b,hp,*,*
officejet_4652_f1j02a,hp,*,*
officejet_4652_f1j05b,hp,*,*
officejet_4652_k9v84b,hp,*,*
officejet_4654_f1j06b,hp,*,*
officejet_4654_f1j07b,hp,*,*
officejet_4655_f1j00a,hp,*,*
officejet_4655_k9v79a,hp,*,*
officejet_4655_k9v82b,hp,*,*
officejet_4656_k9v81b,hp,*,*
officejet_4657_v6d29b,hp,*,*
officejet_4658_v6d30b,hp,*,*
p5010,nxp,*,*
p5020,nxp,*,*
p5021,nxp,*,*
p5040,nxp,*,*
p5921b,intel,*,*
p5931b,intel,*,*
p5962b,intel,*,*
pcu,pcu,*,*
pentium,intel,*,*
pentium_1405,intel,*,*
pentium_1405_v2,intel,*,*
pentium_2020m_v2,intel,*,*
pentium_2030m_v2,intel,*,*
pentium_2117u_v2,intel,*,*
pentium_2127u_v2,intel,*,*
pentium_2129y_v2,intel,*,*
pentium_3205u,intel,*,*
pentium_3215u,intel,*,*
pentium_3556u,intel,*,*
pentium_3558u,intel,*,*
pentium_3560m,intel,*,*
pentium_3560y,intel,*,*
pentium_3561y,intel,*,*
pentium_3665u,intel,*,*
pentium_3755u,intel,*,*
pentium_3765u,intel,*,*
pentium_3805u,intel,*,*
pentium_3825u,intel,*,*
pentium_4405u,intel,*,*
pentium_4405y,intel,*,*
pentium_4410y,intel,*,*
pentium_4415u,intel,*,*
pentium_4415y,intel,*,*
pentium_957,intel,*,*
pentium_967,intel,*,*
pentium_977,intel,*,*
pentium_987,intel,*,*
pentium_997,intel,*,*
pentium_a1018_v2,intel,*,*
pentium_b915c,intel,*,*
pentium_b925c,intel,*,*
pentium_b940,intel,*,*
pentium_b950,intel,*,*
pentium_b960,intel,*,*
pentium_b970,intel,*,*
pentium_b980,intel,*,*
pentium_d1507,intel,*,*
pentium_d1508,intel,*,*
pentium_d1509,intel,*,*
pentium_d1517,intel,*,*
pentium_d1519,intel,*,*
pentium_g2010_v2,intel,*,*
pentium_g2020_v2,intel,*,*
pentium_g2020t_v2,intel,*,*
pentium_g2030_v2,intel,*,*
pentium_g2030t_v2,intel,*,*
pentium_g2100t_v2,intel,*,*
pentium_g2120_v2,intel,*,*
pentium_g2120t_v2,intel,*,*
pentium_g2130_v2,intel,*,*
pentium_g2140_v2,intel,*,*
pentium_g3220,intel,*,*
pentium_g3220t,intel,*,*
pentium_g3240,intel,*,*
pentium_g3240t,intel,*,*
pentium_g3250,intel,*,*
pentium_g3250t,intel,*,*
pentium_g3258,intel,*,*
pentium_g3260,intel,*,*
pentium_g3260t,intel,*,*
pentium_g3420,intel,*,*
pentium_g3420_,intel,*,*
pentium_g3420t,intel,*,*
pentium_g3430,intel,*,*
pentium_g3440,intel,*,*
pentium_g3440t,intel,*,*
pentium_g3450,intel,*,*
pentium_g3450t,intel,*,*
pentium_g3460,intel,*,*
pentium_g3460t,intel,*,*
pentium_g3470,intel,*,*
pentium_g4400,intel,*,*
pentium_g4400t,intel,*,*
pentium_g4400te,intel,*,*
pentium_g4420,intel,*,*
pentium_g4420t,intel,*,*
pentium_g4500,intel,*,*
pentium_g4500t,intel,*,*
pentium_g4520,intel,*,*
pentium_g4520t,intel,*,*
pentium_g4540,intel,*,*
pentium_g5400,intel,*,*
pentium_g5400t,intel,*,*
pentium_g5420,intel,*,*
pentium_g5420t,intel,*,*
pentium_g5500,intel,*,*
pentium_g5500t,intel,*,*
pentium_g5600,intel,*,*
pentium_g620,intel,*,*
pentium_g620t,intel,*,*
pentium_g622,intel,*,*
pentium_g630,intel,*,*
pentium_g630t,intel,*,*
pentium_g632,intel,*,*
pentium_g640,intel,*,*
pentium_g640t,intel,*,*
pentium_g645,intel,*,*
pentium_g645t,intel,*,*
pentium_g840,intel,*,*
pentium_g850,intel,*,*
pentium_g860,intel,*,*
pentium_g860t,intel,*,*
pentium_g870,intel,*,*
pentium_gold_6405u,intel,*,*
pentium_gold_g5400,intel,*,*
pentium_gold_g5400t,intel,*,*
pentium_gold_g5420,intel,*,*
pentium_gold_g5420t,intel,*,*
pentium_gold_g5500,intel,*,*
pentium_gold_g5500t,intel,*,*
pentium_gold_g5600,intel,*,*
pentium_j,intel,*,*
pentium_j2850,intel,*,*
pentium_j2900,intel,*,*
pentium_j3710,intel,*,*
pentium_j4205,intel,*,*
pentium_j6425,intel,*,*
pentium_j6426,intel,*,*
pentium_n,intel,*,*
pentium_n3510,intel,*,*
pentium_n3520,intel,*,*
pentium_n3530,intel,*,*
pentium_n3540,intel,*,*
pentium_n3700,intel,*,*
pentium_n3710,intel,*,*
pentium_n4200,intel,*,*
pentium_n4200e,intel,*,*
pentium_n6415,intel,*,*
pentium_silver,intel,*,*
pentium_silver_a1030,intel,*,*
pentium_silver_j5005,intel,*,*
pentium_silver_j5040,intel,*,*
pentium_silver_n5000,intel,*,*
pentium_silver_n5030,intel,*,*
pentium_silver_n6000,intel,*,*
pentium_silver_n6005,intel,*,*
phenom_9550_4-core,amd,*,*
plc_simulator_for_ecostruxure_control_expert,schneider-electric,*,*
plc_simulator_for_ecostruxure_process_expert,schneider-electric,*,*
pm215,qualcomm,*,*
pm3003a,qualcomm,*,*
pm4125,qualcomm,*,*
pm4250,qualcomm,*,*
pm439,qualcomm,*,*
pm456,qualcomm,*,*
pm6125,qualcomm,*,*
pm6150,qualcomm,*,*
pm6150a,qualcomm,*,*
pm6150l,qualcomm,*,*
pm6250,qualcomm,*,*
pm6350,qualcomm,*,*
pm640a,qualcomm,*,*
pm640l,qualcomm,*,*
pm640p,qualcomm,*,*
pm660,qualcomm,*,*
pm660a,qualcomm,*,*
pm660l,qualcomm,*,*
pm670,qualcomm,*,*
pm670a,qualcomm,*,*
pm670l,qualcomm,*,*
pm7150a,qualcomm,*,*
pm7150a_,qualcomm,*,*
pm7150l,qualcomm,*,*
pm7250,qualcomm,*,*
pm7250b,qualcomm,*,*
pm7350c,qualcomm,*,*
pm8004,qualcomm,*,*
pm8005,qualcomm,*,*
pm8008,qualcomm,*,*
pm8009,qualcomm,*,*
pm8018,qualcomm,*,*
pm8019,qualcomm,*,*
pm8110,qualcomm,*,*
pm8150,qualcomm,*,*
pm8150a,qualcomm,*,*
pm8150b,qualcomm,*,*
pm8150c,qualcomm,*,*
pm8150l,qualcomm,*,*
pm8226,qualcomm,*,*
pm8250,qualcomm,*,*
pm8350,qualcomm,*,*
pm8350b,qualcomm,*,*
pm8350bh,qualcomm,*,*
pm8350bhs,qualcomm,*,*
pm8350c,qualcomm,*,*
pm845,qualcomm,*,*
pm855,qualcomm,*,*
pm855a,qualcomm,*,*
pm855b,qualcomm,*,*
pm855l,qualcomm,*,*
pm855p,qualcomm,*,*
pm8821,qualcomm,*,*
pm8841,qualcomm,*,*
pm8909,qualcomm,*,*
pm8916,qualcomm,*,*
pm8917,qualcomm,*,*
pm8921,qualcomm,*,*
pm8922,qualcomm,*,*
pm8937,qualcomm,*,*
pm8940,qualcomm,*,*
pm8941,qualcomm,*,*
pm8952,qualcomm,*,*
pm8953,qualcomm,*,*
pm8956,qualcomm,*,*
pm8994,qualcomm,*,*
pm8996,qualcomm,*,*
pm8998,qualcomm,*,*
pmc1000h,qualcomm,*,*
pmc7180,qualcomm,*,*
pmd9607,qualcomm,*,*
pmd9635,qualcomm,*,*
pmd9645,qualcomm,*,*
pmd9655,qualcomm,*,*
pmd9655au,qualcomm,*,*
pme605,qualcomm,*,*
pmi632,qualcomm,*,*
pmi8937,qualcomm,*,*
pmi8940,qualcomm,*,*
pmi8952,qualcomm,*,*
pmi8994,qualcomm,*,*
pmi8996,qualcomm,*,*
pmi8998,qualcomm,*,*
pmk7350,qualcomm,*,*
pmk8001,qualcomm,*,*
pmk8002,qualcomm,*,*
pmk8003,qualcomm,*,*
pmk8350,qualcomm,*,*
pmm6155au,qualcomm,*,*
pmm8155au,qualcomm,*,*
pmm8195au,qualcomm,*,*
pmm855au,qualcomm,*,*
pmm8920au,qualcomm,*,*
pmm8996au,qualcomm,*,*
pmp8074,qualcomm,*,*
pmr525,qualcomm,*,*
pmr735a,qualcomm,*,*
pmr735b,qualcomm,*,*
pmw3100,qualcomm,*,*
pmx20,qualcomm,*,*
pmx24,qualcomm,*,*
pmx50,qualcomm,*,*
pmx55,qualcomm,*,*
proxpress_sl-c3010_ss201c,samsung,*,*
proxpress_sl-c3010_ss209a,samsung,*,*
proxpress_sl-c3010_ss210a,samsung,*,*
proxpress_sl-c3010_ss210b,samsung,*,*
proxpress_sl-c3010_ss210d,samsung,*,*
proxpress_sl-c3010_ss210e,samsung,*,*
proxpress_sl-c3010_ss210f,samsung,*,*
proxpress_sl-c3010_ss210g,samsung,*,*
proxpress_sl-c3010_ss210h,samsung,*,*
proxpress_sl-c3010_ss210j,samsung,*,*
proxpress_sl-c3010_ss210k,samsung,*,*
proxpress_sl-c3010_ss210l,samsung,*,*
proxpress_sl-c3010_ss210m,samsung,*,*
proxpress_sl-c3010_ss210p,samsung,*,*
proxpress_sl-c3060_s221b,samsung,*,*
proxpress_sl-c3060_ss211a,samsung,*,*
proxpress_sl-c3060_ss211c,samsung,*,*
proxpress_sl-c3060_ss211d,samsung,*,*
proxpress_sl-c3060_ss211e,samsung,*,*
proxpress_sl-c3060_ss211f,samsung,*,*
proxpress_sl-c3060_ss211g,samsung,*,*
proxpress_sl-c3060_ss211h,samsung,*,*
proxpress_sl-c3060_ss211j,samsung,*,*
proxpress_sl-c3060_ss211k,samsung,*,*
proxpress_sl-c3060_ss211l,samsung,*,*
proxpress_sl-c3060_ss211m,samsung,*,*
proxpress_sl-c3060_ss211n,samsung,*,*
proxpress_sl-c3060_ss211p,samsung,*,*
proxpress_sl-c3060_ss211q,samsung,*,*
proxpress_sl-c3060_ss213a,samsung,*,*
proxpress_sl-c3060_ss213b,samsung,*,*
proxpress_sl-c3060_ss213c,samsung,*,*
proxpress_sl-c3060_ss213d,samsung,*,*
proxpress_sl-c3060_ss213e,samsung,*,*
proxpress_sl-c3060_ss213f,samsung,*,*
proxpress_sl-c3060_ss213g,samsung,*,*
proxpress_sl-c3060_ss213h,samsung,*,*
proxpress_sl-c4010_ss215a,samsung,*,*
proxpress_sl-c4010_ss216a,samsung,*,*
proxpress_sl-c4010_ss216b,samsung,*,*
proxpress_sl-c4010_ss216c,samsung,*,*
proxpress_sl-c4010_ss216d,samsung,*,*
proxpress_sl-c4010_ss216e,samsung,*,*
proxpress_sl-c4010_ss216f,samsung,*,*
proxpress_sl-c4010_ss216g,samsung,*,*
proxpress_sl-c4010_ss216h,samsung,*,*
proxpress_sl-c4010_ss216j,samsung,*,*
proxpress_sl-c4010_ss216k,samsung,*,*
proxpress_sl-c4010_ss216l,samsung,*,*
proxpress_sl-c4010_ss216m,samsung,*,*
proxpress_sl-c4010_ss216n,samsung,*,*
proxpress_sl-c4010_ss216p,samsung,*,*
proxpress_sl-c4010_ss216q,samsung,*,*
proxpress_sl-c4010_ss216s,samsung,*,*
proxpress_sl-c4010_ss216t,samsung,*,*
proxpress_sl-c4010_ss216u,samsung,*,*
proxpress_sl-c4010_ss216v,samsung,*,*
proxpress_sl-c4010_ss216z,samsung,*,*
proxpress_sl-c4012_ss217a,samsung,*,*
proxpress_sl-c4060_ss218a,samsung,*,*
proxpress_sl-c4062_ss219a,samsung,*,*
proxpress_sl-m3320nd_ss365a,samsung,*,*
proxpress_sl-m3321_ss366a,samsung,*,*
proxpress_sl-m3325_ss367a,samsung,*,*
proxpress_sl-m3370_ss378a,samsung,*,*
proxpress_sl-m3375fd_ss368f,samsung,*,*
proxpress_sl-m3375fd_ss369a,samsung,*,*
proxpress_sl-m3375fd_ss369b,samsung,*,*
proxpress_sl-m3375fd_ss369c,samsung,*,*
proxpress_sl-m3375fd_ss369d,samsung,*,*
proxpress_sl-m3375fd_ss369e,samsung,*,*
proxpress_sl-m3820_ss371a,samsung,*,*
proxpress_sl-m3820_ss371b,samsung,*,*
proxpress_sl-m3820_ss371c,samsung,*,*
proxpress_sl-m3820_ss371d,samsung,*,*
proxpress_sl-m3820_ss372c,samsung,*,*
proxpress_sl-m3820_ss373a,samsung,*,*
proxpress_sl-m3820_ss373b,samsung,*,*
proxpress_sl-m3820_ss373c,samsung,*,*
proxpress_sl-m3820_ss373d,samsung,*,*
proxpress_sl-m3820_ss373e,samsung,*,*
proxpress_sl-m3820_ss373f,samsung,*,*
proxpress_sl-m3820_ss373g,samsung,*,*
proxpress_sl-m3820_ss373h,samsung,*,*
proxpress_sl-m3820_ss373j,samsung,*,*
proxpress_sl-m3820_ss373k,samsung,*,*
proxpress_sl-m3820_ss373l,samsung,*,*
proxpress_sl-m3820_ss373m,samsung,*,*
proxpress_sl-m3820_ss373n,samsung,*,*
proxpress_sl-m3820_ss373p,samsung,*,*
proxpress_sl-m3820_ss373q,samsung,*,*
proxpress_sl-m3820_ss373s,samsung,*,*
proxpress_sl-m3820_ss373t,samsung,*,*
proxpress_sl-m3820_ss373u,samsung,*,*
proxpress_sl-m3820_ss373v,samsung,*,*
proxpress_sl-m3820_ss373w,samsung,*,*
proxpress_sl-m3820_ss373z,samsung,*,*
proxpress_sl-m3820_ss375b,samsung,*,*
proxpress_sl-m3825_ss374a,samsung,*,*
proxpress_sl-m3825_ss375a,samsung,*,*
proxpress_sl-m3825_ss376a,samsung,*,*
proxpress_sl-m3870_ss377a,samsung,*,*
proxpress_sl-m3870_ss378a,samsung,*,*
proxpress_sl-m3875_ss379a,samsung,*,*
proxpress_sl-m3875_ss380a,samsung,*,*
proxpress_sl-m3875_ss381a,samsung,*,*
proxpress_sl-m3875_ss382a,samsung,*,*
